,Date,Close,Symbol
103,2018-05-31,186.8699951171875,AAPL
104,2018-06-01,190.24000549316406,AAPL
105,2018-06-04,191.8300018310547,AAPL
106,2018-06-05,193.30999755859375,AAPL
107,2018-06-06,193.97999572753906,AAPL
108,2018-06-07,193.4600067138672,AAPL
109,2018-06-08,191.6999969482422,AAPL
110,2018-06-11,191.22999572753906,AAPL
111,2018-06-12,192.27999877929688,AAPL
112,2018-06-13,190.6999969482422,AAPL
113,2018-06-14,190.8000030517578,AAPL
114,2018-06-15,188.83999633789062,AAPL
115,2018-06-18,188.74000549316406,AAPL
116,2018-06-19,185.69000244140625,AAPL
117,2018-06-20,186.5,AAPL
118,2018-06-21,185.4600067138672,AAPL
119,2018-06-22,184.9199981689453,AAPL
120,2018-06-25,182.1699981689453,AAPL
121,2018-06-26,184.42999267578125,AAPL
122,2018-06-27,184.16000366210938,AAPL
123,2018-06-28,185.5,AAPL
124,2018-06-29,185.11000061035156,AAPL
125,2018-07-02,187.17999267578125,AAPL
126,2018-07-03,183.9199981689453,AAPL
127,2018-07-05,185.39999389648438,AAPL
128,2018-07-06,187.97000122070312,AAPL
129,2018-07-09,190.5800018310547,AAPL
130,2018-07-10,190.35000610351562,AAPL
131,2018-07-11,187.8800048828125,AAPL
132,2018-07-12,191.02999877929688,AAPL
133,2018-07-13,191.3300018310547,AAPL
134,2018-07-16,190.91000366210938,AAPL
135,2018-07-17,191.4499969482422,AAPL
136,2018-07-18,190.39999389648438,AAPL
137,2018-07-19,191.8800048828125,AAPL
138,2018-07-20,191.44000244140625,AAPL
139,2018-07-23,191.61000061035156,AAPL
140,2018-07-24,193.0,AAPL
141,2018-07-25,194.82000732421875,AAPL
142,2018-07-26,194.2100067138672,AAPL
143,2018-07-27,190.97999572753906,AAPL
144,2018-07-30,189.91000366210938,AAPL
145,2018-07-31,190.2899932861328,AAPL
146,2018-08-01,201.5,AAPL
147,2018-08-02,207.38999938964844,AAPL
148,2018-08-03,207.99000549316406,AAPL
149,2018-08-06,209.07000732421875,AAPL
150,2018-08-07,207.11000061035156,AAPL
151,2018-08-08,207.25,AAPL
152,2018-08-09,208.8800048828125,AAPL
153,2018-08-10,207.52999877929688,AAPL
154,2018-08-13,208.8699951171875,AAPL
155,2018-08-14,209.75,AAPL
156,2018-08-15,210.24000549316406,AAPL
157,2018-08-16,213.32000732421875,AAPL
158,2018-08-17,217.5800018310547,AAPL
159,2018-08-20,215.4600067138672,AAPL
160,2018-08-21,215.0399932861328,AAPL
161,2018-08-22,215.0500030517578,AAPL
162,2018-08-23,215.49000549316406,AAPL
163,2018-08-24,216.16000366210938,AAPL
164,2018-08-27,217.94000244140625,AAPL
165,2018-08-28,219.6999969482422,AAPL
166,2018-08-29,222.97999572753906,AAPL
167,2018-08-30,225.02999877929688,AAPL
168,2018-08-31,227.6300048828125,AAPL
169,2018-09-04,228.36000061035156,AAPL
170,2018-09-05,226.8699951171875,AAPL
171,2018-09-06,223.10000610351562,AAPL
172,2018-09-07,221.3000030517578,AAPL
173,2018-09-10,218.3300018310547,AAPL
174,2018-09-11,223.85000610351562,AAPL
175,2018-09-12,221.07000732421875,AAPL
176,2018-09-13,226.41000366210938,AAPL
177,2018-09-14,223.83999633789062,AAPL
178,2018-09-17,217.8800048828125,AAPL
179,2018-09-18,218.24000549316406,AAPL
180,2018-09-19,218.3699951171875,AAPL
181,2018-09-20,220.02999877929688,AAPL
182,2018-09-21,217.66000366210938,AAPL
183,2018-09-24,220.7899932861328,AAPL
184,2018-09-25,222.19000244140625,AAPL
185,2018-09-26,220.4199981689453,AAPL
186,2018-09-27,224.9499969482422,AAPL
187,2018-09-28,225.74000549316406,AAPL
188,2018-10-01,227.25999450683594,AAPL
189,2018-10-02,229.27999877929688,AAPL
190,2018-10-03,232.07000732421875,AAPL
191,2018-10-04,227.99000549316406,AAPL
192,2018-10-05,224.2899932861328,AAPL
193,2018-10-08,223.77000427246094,AAPL
194,2018-10-09,226.8699951171875,AAPL
195,2018-10-10,216.36000061035156,AAPL
196,2018-10-11,214.4499969482422,AAPL
197,2018-10-12,222.11000061035156,AAPL
198,2018-10-15,217.36000061035156,AAPL
199,2018-10-16,222.14999389648438,AAPL
200,2018-10-17,221.19000244140625,AAPL
201,2018-10-18,216.02000427246094,AAPL
202,2018-10-19,219.30999755859375,AAPL
203,2018-10-22,220.64999389648438,AAPL
204,2018-10-23,222.72999572753906,AAPL
205,2018-10-24,215.08999633789062,AAPL
206,2018-10-25,219.8000030517578,AAPL
207,2018-10-26,216.3000030517578,AAPL
208,2018-10-29,212.24000549316406,AAPL
209,2018-10-30,213.3000030517578,AAPL
210,2018-10-31,218.86000061035156,AAPL
211,2018-11-01,222.22000122070312,AAPL
212,2018-11-02,207.47999572753906,AAPL
213,2018-11-05,201.58999633789062,AAPL
214,2018-11-06,203.77000427246094,AAPL
215,2018-11-07,209.9499969482422,AAPL
216,2018-11-08,208.49000549316406,AAPL
217,2018-11-09,204.47000122070312,AAPL
218,2018-11-12,194.1699981689453,AAPL
219,2018-11-13,192.22999572753906,AAPL
220,2018-11-14,186.8000030517578,AAPL
221,2018-11-15,191.41000366210938,AAPL
222,2018-11-16,193.52999877929688,AAPL
223,2018-11-19,185.86000061035156,AAPL
224,2018-11-20,176.97999572753906,AAPL
225,2018-11-21,176.77999877929688,AAPL
226,2018-11-23,172.2899932861328,AAPL
227,2018-11-26,174.6199951171875,AAPL
228,2018-11-27,174.24000549316406,AAPL
229,2018-11-28,180.94000244140625,AAPL
230,2018-11-29,179.5500030517578,AAPL
231,2018-11-30,178.5800018310547,AAPL
232,2018-12-03,184.82000732421875,AAPL
233,2018-12-04,176.69000244140625,AAPL
234,2018-12-06,174.72000122070312,AAPL
235,2018-12-07,168.49000549316406,AAPL
236,2018-12-10,169.60000610351562,AAPL
237,2018-12-11,168.6300048828125,AAPL
238,2018-12-12,169.10000610351562,AAPL
239,2018-12-13,170.9499969482422,AAPL
240,2018-12-14,165.47999572753906,AAPL
241,2018-12-17,163.94000244140625,AAPL
242,2018-12-18,166.07000732421875,AAPL
243,2018-12-19,160.88999938964844,AAPL
244,2018-12-20,156.8300018310547,AAPL
245,2018-12-21,150.72999572753906,AAPL
246,2018-12-24,146.8300018310547,AAPL
247,2018-12-26,157.1699981689453,AAPL
248,2018-12-27,156.14999389648438,AAPL
249,2018-12-28,156.22999572753906,AAPL
250,2018-12-31,157.74000549316406,AAPL
251,2019-01-02,157.9199981689453,AAPL
252,2019-01-03,142.19000244140625,AAPL
253,2019-01-04,148.25999450683594,AAPL
254,2019-01-07,147.92999267578125,AAPL
255,2019-01-08,150.75,AAPL
256,2019-01-09,153.30999755859375,AAPL
257,2019-01-10,153.8000030517578,AAPL
258,2019-01-11,152.2899932861328,AAPL
259,2019-01-14,150.0,AAPL
260,2019-01-15,153.07000732421875,AAPL
261,2019-01-16,154.94000244140625,AAPL
262,2019-01-17,155.86000061035156,AAPL
263,2019-01-18,156.82000732421875,AAPL
264,2019-01-22,153.3000030517578,AAPL
265,2019-01-23,153.9199981689453,AAPL
266,2019-01-24,152.6999969482422,AAPL
267,2019-01-25,157.75999450683594,AAPL
268,2019-01-28,156.3000030517578,AAPL
269,2019-01-29,154.67999267578125,AAPL
270,2019-01-30,165.25,AAPL
271,2019-01-31,166.44000244140625,AAPL
272,2019-02-01,166.52000427246094,AAPL
273,2019-02-04,171.25,AAPL
274,2019-02-05,174.17999267578125,AAPL
275,2019-02-06,174.24000549316406,AAPL
276,2019-02-07,170.94000244140625,AAPL
277,2019-02-08,170.41000366210938,AAPL
278,2019-02-11,169.42999267578125,AAPL
279,2019-02-12,170.88999938964844,AAPL
280,2019-02-13,170.17999267578125,AAPL
281,2019-02-14,170.8000030517578,AAPL
282,2019-02-15,170.4199981689453,AAPL
283,2019-02-19,170.92999267578125,AAPL
284,2019-02-20,172.02999877929688,AAPL
285,2019-02-21,171.05999755859375,AAPL
286,2019-02-22,172.97000122070312,AAPL
287,2019-02-25,174.22999572753906,AAPL
288,2019-02-26,174.3300018310547,AAPL
289,2019-02-27,174.8699951171875,AAPL
290,2019-02-28,173.14999389648438,AAPL
291,2019-03-01,174.97000122070312,AAPL
292,2019-03-04,175.85000610351562,AAPL
293,2019-03-05,175.52999877929688,AAPL
294,2019-03-06,174.52000427246094,AAPL
295,2019-03-07,172.5,AAPL
296,2019-03-08,172.91000366210938,AAPL
297,2019-03-11,178.89999389648438,AAPL
298,2019-03-12,180.91000366210938,AAPL
299,2019-03-13,181.7100067138672,AAPL
300,2019-03-14,183.72999572753906,AAPL
301,2019-03-15,186.1199951171875,AAPL
302,2019-03-18,188.02000427246094,AAPL
303,2019-03-19,186.52999877929688,AAPL
304,2019-03-20,188.16000366210938,AAPL
305,2019-03-21,195.08999633789062,AAPL
306,2019-03-22,191.0500030517578,AAPL
307,2019-03-25,188.74000549316406,AAPL
308,2019-03-26,186.7899932861328,AAPL
309,2019-03-27,188.47000122070312,AAPL
310,2019-03-28,188.72000122070312,AAPL
311,2019-03-29,189.9499969482422,AAPL
312,2019-04-01,191.24000549316406,AAPL
313,2019-04-02,194.02000427246094,AAPL
314,2019-04-03,195.35000610351562,AAPL
315,2019-04-04,195.69000244140625,AAPL
316,2019-04-05,197.0,AAPL
317,2019-04-08,200.10000610351562,AAPL
318,2019-04-09,199.5,AAPL
319,2019-04-10,200.6199951171875,AAPL
320,2019-04-11,198.9499969482422,AAPL
321,2019-04-12,198.8699951171875,AAPL
322,2019-04-15,199.22999572753906,AAPL
323,2019-04-16,199.25,AAPL
324,2019-04-17,203.1300048828125,AAPL
325,2019-04-18,203.86000061035156,AAPL
326,2019-04-22,204.52999877929688,AAPL
327,2019-04-23,207.47999572753906,AAPL
328,2019-04-24,207.16000366210938,AAPL
329,2019-04-25,205.27999877929688,AAPL
330,2019-04-26,204.3000030517578,AAPL
331,2019-04-29,204.61000061035156,AAPL
332,2019-04-30,200.6699981689453,AAPL
333,2019-05-01,210.52000427246094,AAPL
334,2019-05-02,209.14999389648438,AAPL
335,2019-05-03,211.75,AAPL
336,2019-05-06,208.47999572753906,AAPL
337,2019-05-07,202.86000061035156,AAPL
338,2019-05-08,202.89999389648438,AAPL
339,2019-05-09,200.72000122070312,AAPL
340,2019-05-10,197.17999267578125,AAPL
341,2019-05-13,185.72000122070312,AAPL
342,2019-05-14,188.66000366210938,AAPL
343,2019-05-15,190.9199981689453,AAPL
344,2019-05-16,190.0800018310547,AAPL
345,2019-05-17,189.0,AAPL
346,2019-05-20,183.08999633789062,AAPL
347,2019-05-21,186.60000610351562,AAPL
348,2019-05-22,182.77999877929688,AAPL
349,2019-05-23,179.66000366210938,AAPL
350,2019-05-24,178.97000122070312,AAPL
351,2019-05-28,178.22999572753906,AAPL
352,2019-05-29,177.3800048828125,AAPL
353,2019-05-30,178.3000030517578,AAPL
354,2019-05-31,175.07000732421875,AAPL
355,2019-06-03,173.3000030517578,AAPL
356,2019-06-04,179.63999938964844,AAPL
357,2019-06-05,182.5399932861328,AAPL
358,2019-06-06,185.22000122070312,AAPL
359,2019-06-07,190.14999389648438,AAPL
360,2019-06-10,192.5800018310547,AAPL
361,2019-06-11,194.80999755859375,AAPL
362,2019-06-12,194.19000244140625,AAPL
363,2019-06-13,194.14999389648438,AAPL
364,2019-06-14,192.74000549316406,AAPL
365,2019-06-17,193.88999938964844,AAPL
366,2019-06-18,198.4499969482422,AAPL
367,2019-06-19,197.8699951171875,AAPL
368,2019-06-20,199.4600067138672,AAPL
369,2019-06-21,198.77999877929688,AAPL
370,2019-06-24,198.5800018310547,AAPL
371,2019-06-25,195.57000732421875,AAPL
372,2019-06-26,199.8000030517578,AAPL
373,2019-06-27,199.74000549316406,AAPL
374,2019-06-28,197.9199981689453,AAPL
375,2019-07-01,201.5500030517578,AAPL
376,2019-07-02,202.72999572753906,AAPL
377,2019-07-03,204.41000366210938,AAPL
378,2019-07-05,204.22999572753906,AAPL
379,2019-07-08,200.02000427246094,AAPL
380,2019-07-09,201.24000549316406,AAPL
381,2019-07-10,203.22999572753906,AAPL
382,2019-07-11,201.75,AAPL
383,2019-07-12,203.3000030517578,AAPL
384,2019-07-15,205.2100067138672,AAPL
385,2019-07-16,204.5,AAPL
386,2019-07-17,203.35000610351562,AAPL
387,2019-07-18,205.66000366210938,AAPL
388,2019-07-19,202.58999633789062,AAPL
389,2019-07-22,207.22000122070312,AAPL
390,2019-07-23,208.83999633789062,AAPL
391,2019-07-24,208.6699981689453,AAPL
392,2019-07-25,207.02000427246094,AAPL
393,2019-07-26,207.74000549316406,AAPL
394,2019-07-29,209.67999267578125,AAPL
395,2019-07-30,208.77999877929688,AAPL
396,2019-07-31,213.0399932861328,AAPL
397,2019-08-01,208.42999267578125,AAPL
398,2019-08-02,204.02000427246094,AAPL
399,2019-08-05,193.33999633789062,AAPL
400,2019-08-06,197.0,AAPL
401,2019-08-07,199.0399932861328,AAPL
402,2019-08-08,203.42999267578125,AAPL
403,2019-08-09,200.99000549316406,AAPL
404,2019-08-12,200.47999572753906,AAPL
405,2019-08-13,208.97000122070312,AAPL
406,2019-08-14,202.75,AAPL
407,2019-08-15,201.74000549316406,AAPL
408,2019-08-16,206.5,AAPL
409,2019-08-19,210.35000610351562,AAPL
410,2019-08-20,210.36000061035156,AAPL
411,2019-08-21,212.63999938964844,AAPL
412,2019-08-22,212.4600067138672,AAPL
413,2019-08-23,202.63999938964844,AAPL
414,2019-08-26,206.49000549316406,AAPL
415,2019-08-27,204.16000366210938,AAPL
416,2019-08-28,205.52999877929688,AAPL
417,2019-08-29,209.00999450683594,AAPL
418,2019-08-30,208.74000549316406,AAPL
419,2018-01-02,12.65999984741211,F
420,2018-01-03,12.760000228881836,F
421,2018-01-04,12.979999542236328,F
422,2018-01-05,13.199999809265137,F
423,2018-01-08,13.149999618530273,F
424,2018-01-09,13.079999923706055,F
425,2018-01-10,13.029999732971191,F
426,2018-01-11,13.15999984741211,F
427,2018-01-12,13.229999542236328,F
428,2018-01-16,13.100000381469727,F
429,2018-01-17,12.180000305175781,F
430,2018-01-18,12.069999694824219,F
431,2018-01-19,12.0,F
432,2018-01-22,12.020000457763672,F
433,2018-01-23,11.960000038146973,F
434,2018-01-24,12.050000190734863,F
435,2018-01-25,11.569999694824219,F
436,2018-01-26,11.649999618530273,F
437,2018-01-29,11.119999885559082,F
438,2018-01-30,11.0600004196167,F
439,2018-01-31,10.970000267028809,F
440,2018-02-01,10.920000076293945,F
441,2018-02-02,10.710000038146973,F
442,2018-02-05,10.239999771118164,F
443,2018-02-06,10.760000228881836,F
444,2018-02-07,10.760000228881836,F
445,2018-02-08,10.430000305175781,F
446,2018-02-09,10.529999732971191,F
447,2018-02-12,10.699999809265137,F
448,2018-02-13,10.59000015258789,F
449,2018-02-14,10.739999771118164,F
450,2018-02-15,10.760000228881836,F
451,2018-02-16,10.609999656677246,F
452,2018-02-20,10.630000114440918,F
453,2018-02-21,10.600000381469727,F
454,2018-02-22,10.630000114440918,F
455,2018-02-23,10.699999809265137,F
456,2018-02-26,10.890000343322754,F
457,2018-02-27,10.609999656677246,F
458,2018-02-28,10.609999656677246,F
459,2018-03-01,10.289999961853027,F
460,2018-03-02,10.399999618530273,F
461,2018-03-05,10.579999923706055,F
462,2018-03-06,10.630000114440918,F
463,2018-03-07,10.630000114440918,F
464,2018-03-08,10.609999656677246,F
465,2018-03-09,10.729999542236328,F
466,2018-03-12,10.8100004196167,F
467,2018-03-13,10.779999732971191,F
468,2018-03-14,11.020000457763672,F
469,2018-03-15,11.069999694824219,F
470,2018-03-16,11.149999618530273,F
471,2018-03-19,11.010000228881836,F
472,2018-03-20,10.989999771118164,F
473,2018-03-21,11.100000381469727,F
474,2018-03-22,10.75,F
475,2018-03-23,10.5600004196167,F
476,2018-03-26,10.829999923706055,F
477,2018-03-27,10.829999923706055,F
478,2018-03-28,10.859999656677246,F
479,2018-03-29,11.079999923706055,F
480,2018-04-02,10.859999656677246,F
481,2018-04-03,11.149999618530273,F
482,2018-04-04,11.329999923706055,F
483,2018-04-05,11.350000381469727,F
484,2018-04-06,11.180000305175781,F
485,2018-04-09,11.25,F
486,2018-04-10,11.449999809265137,F
487,2018-04-11,11.430000305175781,F
488,2018-04-12,11.3100004196167,F
489,2018-04-13,11.279999732971191,F
490,2018-04-16,11.380000114440918,F
491,2018-04-17,11.380000114440918,F
492,2018-04-18,11.329999923706055,F
493,2018-04-19,10.960000038146973,F
494,2018-04-20,10.819999694824219,F
495,2018-04-23,11.039999961853027,F
496,2018-04-24,10.960000038146973,F
497,2018-04-25,11.109999656677246,F
498,2018-04-26,11.430000305175781,F
499,2018-04-27,11.489999771118164,F
500,2018-04-30,11.239999771118164,F
501,2018-05-01,11.260000228881836,F
502,2018-05-02,11.210000038146973,F
503,2018-05-03,11.199999809265137,F
504,2018-05-04,11.359999656677246,F
505,2018-05-07,11.34000015258789,F
506,2018-05-08,11.270000457763672,F
507,2018-05-09,11.0600004196167,F
508,2018-05-10,11.210000038146973,F
509,2018-05-11,11.1899995803833,F
510,2018-05-14,11.180000305175781,F
511,2018-05-15,11.220000267028809,F
512,2018-05-16,11.399999618530273,F
513,2018-05-17,11.460000038146973,F
514,2018-05-18,11.329999923706055,F
515,2018-05-21,11.510000228881836,F
516,2018-05-22,11.520000457763672,F
517,2018-05-23,11.4399995803833,F
518,2018-05-24,11.619999885559082,F
519,2018-05-25,11.510000228881836,F
520,2018-05-29,11.4399995803833,F
521,2018-05-30,11.550000190734863,F
522,2018-05-31,11.550000190734863,F
523,2018-06-01,11.710000038146973,F
524,2018-06-04,11.739999771118164,F
525,2018-06-05,11.829999923706055,F
526,2018-06-06,11.970000267028809,F
527,2018-06-07,12.029999732971191,F
528,2018-06-08,12.100000381469727,F
529,2018-06-11,12.029999732971191,F
530,2018-06-12,12.109999656677246,F
531,2018-06-13,12.020000457763672,F
532,2018-06-14,11.890000343322754,F
533,2018-06-15,11.880000114440918,F
534,2018-06-18,11.989999771118164,F
535,2018-06-19,11.890000343322754,F
536,2018-06-20,11.869999885559082,F
537,2018-06-21,11.710000038146973,F
538,2018-06-22,11.649999618530273,F
539,2018-06-25,11.5,F
540,2018-06-26,11.520000457763672,F
541,2018-06-27,11.420000076293945,F
542,2018-06-28,11.279999732971191,F
543,2018-06-29,11.069999694824219,F
544,2018-07-02,11.100000381469727,F
545,2018-07-03,10.989999771118164,F
546,2018-07-05,11.050000190734863,F
547,2018-07-06,11.0600004196167,F
548,2018-07-09,11.199999809265137,F
549,2018-07-10,11.25,F
550,2018-07-11,11.069999694824219,F
551,2018-07-12,11.050000190734863,F
552,2018-07-13,10.979999542236328,F
553,2018-07-16,10.850000381469727,F
554,2018-07-17,10.859999656677246,F
555,2018-07-18,10.869999885559082,F
556,2018-07-19,10.819999694824219,F
557,2018-07-20,10.5600004196167,F
558,2018-07-23,10.470000267028809,F
559,2018-07-24,10.569999694824219,F
560,2018-07-25,10.520000457763672,F
561,2018-07-26,9.890000343322754,F
562,2018-07-27,9.930000305175781,F
563,2018-07-30,10.069999694824219,F
564,2018-07-31,10.039999961853027,F
565,2018-08-01,9.899999618530273,F
566,2018-08-02,9.920000076293945,F
567,2018-08-03,10.039999961853027,F
568,2018-08-06,10.029999732971191,F
569,2018-08-07,10.079999923706055,F
570,2018-08-08,10.050000190734863,F
571,2018-08-09,9.90999984741211,F
572,2018-08-10,9.739999771118164,F
573,2018-08-13,9.460000038146973,F
574,2018-08-14,9.5,F
575,2018-08-15,9.449999809265137,F
576,2018-08-16,9.510000228881836,F
577,2018-08-17,9.550000190734863,F
578,2018-08-20,9.720000267028809,F
579,2018-08-21,9.859999656677246,F
580,2018-08-22,9.6899995803833,F
581,2018-08-23,9.630000114440918,F
582,2018-08-24,9.680000305175781,F
583,2018-08-27,9.989999771118164,F
584,2018-08-28,10.010000228881836,F
585,2018-08-29,9.970000267028809,F
586,2018-08-30,9.699999809265137,F
587,2018-08-31,9.479999542236328,F
588,2018-09-04,9.470000267028809,F
589,2018-09-05,9.489999771118164,F
590,2018-09-06,9.430000305175781,F
591,2018-09-07,9.270000457763672,F
592,2018-09-10,9.380000114440918,F
593,2018-09-11,9.3100004196167,F
594,2018-09-12,9.34000015258789,F
595,2018-09-13,9.369999885559082,F
596,2018-09-14,9.449999809265137,F
597,2018-09-17,9.550000190734863,F
598,2018-09-18,9.579999923706055,F
599,2018-09-19,9.779999732971191,F
600,2018-09-20,9.8100004196167,F
601,2018-09-21,9.850000381469727,F
602,2018-09-24,9.59000015258789,F
603,2018-09-25,9.390000343322754,F
604,2018-09-26,9.270000457763672,F
605,2018-09-27,9.229999542236328,F
606,2018-09-28,9.25,F
607,2018-10-01,9.319999694824219,F
608,2018-10-02,9.199999809265137,F
609,2018-10-03,9.130000114440918,F
610,2018-10-04,9.149999618530273,F
611,2018-10-05,9.119999885559082,F
612,2018-10-08,9.260000228881836,F
613,2018-10-09,8.949999809265137,F
614,2018-10-10,8.819999694824219,F
615,2018-10-11,8.8100004196167,F
616,2018-10-12,8.640000343322754,F
617,2018-10-15,8.8100004196167,F
618,2018-10-16,8.800000190734863,F
619,2018-10-17,8.760000228881836,F
620,2018-10-18,8.510000228881836,F
621,2018-10-19,8.5,F
622,2018-10-22,8.40999984741211,F
623,2018-10-23,8.59000015258789,F
624,2018-10-24,8.180000305175781,F
625,2018-10-25,8.989999771118164,F
626,2018-10-26,8.979999542236328,F
627,2018-10-29,9.279999732971191,F
628,2018-10-30,9.460000038146973,F
629,2018-10-31,9.550000190734863,F
630,2018-11-01,9.289999961853027,F
631,2018-11-02,9.380000114440918,F
632,2018-11-05,9.529999732971191,F
633,2018-11-06,9.539999961853027,F
634,2018-11-07,9.600000381469727,F
635,2018-11-08,9.460000038146973,F
636,2018-11-09,9.380000114440918,F
637,2018-11-12,9.489999771118164,F
638,2018-11-13,9.539999961853027,F
639,2018-11-14,9.539999961853027,F
640,2018-11-15,9.3100004196167,F
641,2018-11-16,9.050000190734863,F
642,2018-11-19,9.25,F
643,2018-11-20,9.0600004196167,F
644,2018-11-21,9.109999656677246,F
645,2018-11-23,9.130000114440918,F
646,2018-11-26,9.399999618530273,F
647,2018-11-27,9.279999732971191,F
648,2018-11-28,9.40999984741211,F
649,2018-11-29,9.369999885559082,F
650,2018-11-30,9.40999984741211,F
651,2018-12-03,9.600000381469727,F
652,2018-12-04,9.180000305175781,F
653,2018-12-06,9.020000457763672,F
654,2018-12-07,8.819999694824219,F
655,2018-12-10,8.520000457763672,F
656,2018-12-11,8.539999961853027,F
657,2018-12-12,8.640000343322754,F
658,2018-12-13,8.5,F
659,2018-12-14,8.520000457763672,F
660,2018-12-17,8.5,F
661,2018-12-18,8.470000267028809,F
662,2018-12-19,8.319999694824219,F
663,2018-12-20,8.260000228881836,F
664,2018-12-21,8.050000190734863,F
665,2018-12-24,7.630000114440918,F
666,2018-12-26,7.849999904632568,F
667,2018-12-27,7.849999904632568,F
668,2018-12-28,7.809999942779541,F
669,2018-12-31,7.650000095367432,F
670,2019-01-02,7.900000095367432,F
671,2019-01-03,7.78000020980835,F
672,2019-01-04,8.079999923706055,F
673,2019-01-07,8.289999961853027,F
674,2019-01-08,8.369999885559082,F
675,2019-01-09,8.720000267028809,F
676,2019-01-10,8.670000076293945,F
